profile_id,year,games_played,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_yards,receptions,receiving_touchdowns,fumbles_lost
2495227,2011,11,0,0,0,0,0,5,16,0,13,0,13,1
2495240,2011,3,1,1,18,0,0,1,2,0,0,0,0,0
2495241,2011,13,0,0,0,0,0,165,581,0,72,1,154,1
2495253,2011,16,0,0,0,0,0,2,15,0,607,48,6,0
2495267,2011,8,0,0,0,0,0,0,0,0,33,6,0,0
2495269,2011,16,0,0,0,0,0,101,377,2,18,0,156,3
2495315,2011,13,0,0,0,0,0,5,61,1,618,33,5,0
2495328,2011,2,0,0,0,0,0,13,21,0,7,0,10,0
2495341,2011,10,0,0,0,0,0,0,0,0,30,2,1,0
2495353,2011,5,0,0,0,0,0,0,0,0,5,1,0,0
2495438,2011,15,0,0,0,0,0,0,0,0,249,26,3,0
2495441,2011,15,210,413,2214,12,11,48,98,0,0,0,0,5
2495445,2011,11,0,0,0,0,0,0,0,0,254,21,1,0
2495448,2011,15,0,0,0,0,0,2,5,0,375,25,1,3
2495450,2011,15,0,0,0,0,0,5,53,0,1057,65,7,0
2495454,2011,13,0,0,0,0,0,6,56,0,959,54,8,1
2495455,2011,16,310,517,4051,21,17,126,706,14,0,0,0,2
2495459,2011,16,0,0,0,0,0,4,39,0,841,50,7,0
2495461,2011,1,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2011,13,0,0,0,0,0,17,44,1,32,0,33,1
2495466,2011,10,0,0,0,0,0,122,474,5,46,0,141,1
2495467,2011,10,0,0,0,0,0,16,73,0,25,0,42,0
2495469,2011,15,0,0,0,0,0,23,102,1,-3,0,52,1
2495470,2011,16,0,0,0,0,0,87,441,1,13,0,162,0
2495471,2011,16,0,0,0,0,0,57,205,1,188,1,114,1
2495473,2011,5,0,0,0,0,0,15,57,1,0,0,27,0
2495558,2011,16,0,0,0,0,0,1,12,0,1159,81,5,0
2495560,2011,12,0,0,0,0,0,171,659,9,267,2,214,1
2495562,2011,16,0,0,0,0,0,1,25,0,785,61,2,0
2495573,2011,14,0,0,0,0,0,0,0,0,389,38,6,1
2495647,2011,16,0,0,0,0,0,1,11,0,1681,96,16,1
2495651,2011,16,0,0,0,0,0,4,17,0,512,31,2,0
2495660,2011,13,0,0,0,0,0,17,85,0,210,0,51,0
2495663,2011,15,0,0,0,0,0,285,1204,12,212,1,277,2
2495676,2011,16,0,0,0,0,0,4,18,0,620,40,6,0
2495700,2011,16,0,0,0,0,0,0,0,0,540,45,5,1
2495718,2011,9,0,0,0,0,0,2,3,0,484,32,2,0
2495721,2011,14,0,0,0,0,0,0,0,0,858,54,11,0
2495744,2011,15,0,0,0,0,0,44,151,0,179,1,73,0
2495772,2011,16,0,0,0,0,0,46,163,0,170,0,88,0
2495793,2011,12,0,0,0,0,0,118,433,1,93,0,122,0
2495801,2011,10,0,0,0,0,0,2,3,0,579,43,7,0
2495821,2011,14,0,0,0,0,0,0,0,0,1143,80,8,1
2495824,2011,10,182,314,2319,13,7,18,55,1,0,0,0,3
2495825,2011,15,0,0,0,0,0,0,0,0,677,54,3,0
2495826,2011,16,0,0,0,0,0,2,-5,0,792,67,6,1
2495831,2011,16,0,0,0,0,0,343,1606,8,374,3,392,1
2495835,2011,15,0,0,0,0,0,0,0,0,451,32,5,0
2495863,2011,15,271,450,3091,14,13,40,108,1,0,0,0,5
2495867,2011,13,0,0,0,0,0,0,0,0,949,67,9,0
2495888,2011,15,0,0,0,0,0,0,0,0,460,39,0,0
2495893,2011,16,0,0,0,0,0,1,13,0,1214,81,6,1
2495966,2011,15,0,0,0,0,0,3,5,0,198,19,3,0
2495974,2011,3,27,56,298,1,1,4,13,0,0,0,0,1
2495979,2011,16,0,0,0,0,0,155,836,7,135,0,376,0
2500150,2011,3,48,98,481,2,1,2,-1,0,0,0,0,3
2500835,2011,16,0,0,0,0,0,0,0,0,875,80,7,0
2501078,2011,16,319,518,3571,18,14,20,52,0,0,0,0,1
2501898,2011,12,0,0,0,0,0,0,0,0,170,19,0,0
2502044,2011,6,94,156,1026,4,2,14,59,1,0,0,0,0
2503532,2011,15,0,0,0,0,0,0,0,0,381,46,2,1
2503715,2011,16,0,0,0,0,0,108,444,2,83,0,182,2
2504211,2011,16,401,611,5235,39,12,43,109,3,0,0,0,2
2504252,2011,16,0,0,0,0,0,153,478,0,43,0,165,0
2504253,2011,16,0,0,0,0,0,0,0,0,612,45,8,0
2504531,2011,13,253,423,3303,18,14,76,589,1,0,0,0,4
2504566,2011,5,53,97,548,1,2,3,4,0,0,0,0,2
2504595,2011,16,0,0,0,0,0,6,56,0,1394,79,7,2
2504651,2011,15,0,0,0,0,0,0,0,0,276,15,1,0
2504743,2011,12,0,0,0,0,0,0,0,0,584,46,4,0
2504747,2011,16,0,0,0,0,0,0,0,0,960,75,4,0
2504775,2011,16,468,657,5476,46,14,21,86,1,0,0,0,1
2504778,2011,14,0,0,0,0,0,75,280,1,449,2,127,0
2504833,2011,2,2,3,33,0,0,1,-1,0,0,0,0,0
2505033,2011,16,0,0,0,0,0,0,0,0,947,68,5,1
2505052,2011,16,0,0,0,0,0,80,316,1,230,1,125,0
2505062,2011,15,0,0,0,0,0,0,0,0,702,51,5,0
2505076,2011,3,35,55,414,2,4,12,68,0,0,0,0,0
2505106,2011,16,0,0,0,0,0,0,0,0,271,30,0,0
2505245,2011,10,199,328,2753,13,16,16,20,1,0,0,0,1
2505299,2011,13,0,0,0,0,0,0,0,0,778,64,7,0
2505354,2011,16,346,522,4184,31,10,22,46,1,0,0,0,3
2505380,2011,7,0,0,0,0,0,37,206,0,163,0,87,0
2505453,2011,15,0,0,0,0,0,0,0,0,474,39,3,0
2505511,2011,16,0,0,0,0,0,11,85,0,757,73,3,1
2505551,2011,7,0,0,0,0,0,1,8,0,492,33,2,0
2505562,2011,6,55,107,567,2,2,7,70,0,0,0,0,1
2505587,2011,14,0,0,0,0,0,0,0,0,887,57,3,0
2505600,2011,15,0,0,0,0,0,0,0,0,966,70,5,0
2505623,2011,13,265,458,3151,16,20,20,11,1,0,0,0,5
2505629,2011,16,0,0,0,0,0,0,0,0,942,79,5,0
2505664,2011,11,0,0,0,0,0,0,0,0,352,34,2,1
2505674,2011,15,0,0,0,0,0,249,1199,4,51,1,294,3
2505785,2011,12,0,0,0,0,0,0,0,0,856,43,5,0
2505790,2011,16,0,0,0,0,0,4,30,0,1569,122,9,0
2505936,2011,15,0,0,0,0,0,260,1145,5,333,1,316,1
2505967,2011,12,0,0,0,0,0,45,154,2,0,0,47,0
2505976,2011,11,0,0,0,0,0,0,0,0,466,38,3,2
2505982,2011,10,178,292,2479,15,6,15,9,2,0,0,0,1
2505996,2011,16,359,589,4933,29,16,35,15,1,0,0,0,4
2506004,2011,13,0,0,0,0,0,1,3,0,237,16,2,0
2506014,2011,16,0,0,0,0,0,301,1340,11,168,0,456,2
2506053,2011,4,30,56,296,0,4,7,23,0,0,0,0,1
2506097,2011,9,0,0,0,0,0,0,0,0,74,4,0,0
2506106,2011,16,0,0,0,0,0,0,0,0,1411,80,8,0
2506107,2011,16,0,0,0,0,0,0,0,0,763,75,2,1
2506109,2011,15,324,513,4077,21,14,31,70,0,0,0,0,5
2506114,2011,16,0,0,0,0,0,1,9,0,503,32,2,0
2506121,2011,16,366,582,4624,27,20,26,36,1,0,0,0,5
2506122,2011,13,0,0,0,0,0,0,0,0,410,37,2,0
2506140,2011,15,0,0,0,0,0,134,559,2,268,1,182,1
2506222,2011,16,0,0,0,0,0,7,25,0,518,41,4,1
2506287,2011,14,0,0,0,0,0,0,0,0,627,52,8,0
2506313,2011,16,0,0,0,0,0,2,5,1,1023,74,7,0
2506340,2011,16,273,445,3144,17,5,52,179,2,0,0,0,2
2506341,2011,16,0,0,0,0,0,42,136,1,0,0,93,1
2506342,2011,9,0,0,0,0,0,0,0,0,181,15,0,0
2506343,2011,15,0,0,0,0,0,273,1067,6,82,0,274,2
2506344,2011,11,0,0,0,0,0,87,361,1,93,0,116,1
2506363,2011,15,343,502,4643,45,6,60,257,3,0,0,0,0
2506364,2011,6,100,165,1170,6,4,18,60,2,0,0,0,1
2506366,2011,16,0,0,0,0,0,0,0,0,1296,100,8,0
2506369,2011,16,0,0,0,0,0,1,6,0,631,51,2,1
2506400,2011,16,0,0,0,0,0,3,51,0,1106,60,9,0
2506404,2011,16,0,0,0,0,0,282,1211,8,114,0,319,2
2506444,2011,9,150,252,1758,9,9,11,13,0,0,0,0,2
2506447,2011,11,0,0,0,0,0,114,422,6,50,0,150,1
2506448,2011,14,0,0,0,0,0,152,571,7,128,1,163,0
2506467,2011,16,0,0,0,0,0,87,603,2,710,7,293,0
2506481,2011,8,122,193,1201,6,4,6,5,0,0,0,0,3
2506531,2011,16,0,0,0,0,0,0,0,0,353,28,6,0
2506546,2011,2,0,0,0,0,0,2,-2,0,0,0,0,0
2506562,2011,9,160,269,1713,10,9,25,99,0,0,0,0,2
2506581,2011,16,353,569,3832,24,23,56,215,0,0,0,0,2
2506817,2011,13,0,0,0,0,0,10,39,0,2,0,26,0
2506871,2011,10,0,0,0,0,0,170,934,6,442,0,302,2
2506874,2011,15,0,0,0,0,0,216,1086,6,296,1,332,2
2506875,2011,6,66,114,866,4,9,18,79,0,0,0,0,0
2506878,2011,2,10,13,57,1,0,1,-1,0,0,0,0,0
2506885,2011,16,0,0,0,0,0,3,27,0,654,51,8,1
2506895,2011,3,48,91,546,2,1,6,37,1,0,0,0,0
2506928,2011,2,0,0,0,0,0,0,0,0,50,4,1,0
2507140,2011,6,80,134,796,2,7,5,15,0,0,0,0,1
2507141,2011,16,0,0,0,0,0,110,562,5,425,1,204,1
2507164,2011,12,0,0,0,0,0,208,970,12,139,1,299,0
2507166,2011,14,0,0,0,0,0,8,68,0,220,19,0,0
2507169,2011,9,146,253,1955,9,8,17,65,0,0,0,0,3
2507171,2011,4,80,132,858,2,4,10,43,2,0,0,0,1
2507175,2011,9,0,0,0,0,0,0,0,0,124,11,1,0
2507183,2011,16,0,0,0,0,0,0,0,0,635,38,7,0
2507184,2011,6,0,0,0,0,0,0,0,0,150,12,0,0
2507192,2011,16,0,0,0,0,0,256,977,7,418,1,250,1
2507218,2011,16,0,0,0,0,0,0,0,0,811,62,5,0
2507278,2011,15,0,0,0,0,0,149,597,2,68,0,195,0
2507282,2011,13,210,347,2497,16,9,32,65,2,0,0,0,6
2507385,2011,6,51,102,613,3,9,13,98,0,0,0,0,0
2507428,2011,15,0,0,0,0,0,121,490,8,433,2,212,1
2507476,2011,7,0,0,0,0,0,72,356,4,179,3,132,1
2507518,2011,16,0,0,0,0,0,96,402,1,148,1,176,2
2507591,2011,16,0,0,0,0,0,110,479,3,78,0,189,2
2507763,2011,16,0,0,0,0,0,5,57,0,1193,72,8,1
2507779,2011,16,0,0,0,0,0,134,645,5,86,0,235,0
2507850,2011,14,0,0,0,0,0,0,0,0,604,38,4,0
2507855,2011,16,0,0,0,0,0,1,3,0,1536,82,9,1
2507884,2011,16,0,0,0,0,0,0,0,0,658,61,5,0
2507897,2011,15,0,0,0,0,0,30,102,1,21,0,43,0
2507999,2011,6,0,0,0,0,0,79,374,1,0,0,101,0
2508027,2011,13,0,0,0,0,0,2,32,0,241,20,3,0
2508048,2011,16,0,0,0,0,0,1,3,0,771,65,3,2
2508061,2011,16,0,0,0,0,0,7,41,0,1108,69,2,0
2508097,2011,13,0,0,0,0,0,5,25,0,263,23,0,0
2508115,2011,14,0,0,0,0,0,0,0,0,329,19,2,0
2508119,2011,4,0,0,0,0,0,3,11,0,6,0,8,0
2508123,2011,6,82,134,949,3,3,14,57,0,0,0,0,3
2530660,2011,2,0,0,0,0,0,0,0,0,0,0,0,0
2530690,2011,5,0,0,0,0,0,9,42,0,4,0,38,0
2530747,2011,16,0,0,0,0,0,1,-2,0,788,51,4,0
2531332,2011,1,0,0,0,0,0,0,0,0,0,0,0,0
184,2012,16,0,0,0,0,0,4,9,0,781,60,3,0
216,2012,7,0,0,0,0,0,1,1,0,325,24,0,0
220,2012,12,0,0,0,0,0,2,9,0,207,28,0,0
222,2012,15,0,0,0,0,0,2,4,0,395,38,1,0
234,2012,15,0,0,0,0,0,248,1094,5,340,1,308,1
252,2012,10,166,308,2084,11,11,19,64,1,0,0,0,2
262,2012,16,0,0,0,0,0,276,1243,6,232,0,450,4
264,2012,1,0,0,0,0,0,0,0,0,0,0,0,1
284,2012,12,0,0,0,0,0,216,707,2,258,1,222,2
310,2012,16,422,615,4719,32,14,34,141,1,0,0,0,2
318,2012,12,0,0,0,0,0,0,0,0,274,26,0,1
324,2012,16,0,0,0,0,0,0,0,0,555,52,2,0
367,2012,3,5,9,68,0,0,4,-5,0,0,0,0,0
382,2012,16,317,531,3817,22,10,32,22,3,0,0,0,4
733,2012,12,0,0,0,0,0,0,0,0,375,29,2,0
768,2012,16,0,0,0,0,0,0,0,0,1046,79,6,1
925,2012,16,0,0,0,0,0,285,1509,5,236,1,492,3
927,2012,16,0,0,0,0,0,63,374,1,38,0,212,0
929,2012,15,0,0,0,0,0,278,1094,6,104,0,288,2
931,2012,16,0,0,0,0,0,111,402,3,262,2,120,2
935,2012,5,0,0,0,0,0,9,42,0,0,0,22,1
939,2012,6,0,0,0,0,0,51,182,0,62,1,61,1
941,2012,16,0,0,0,0,0,257,1143,9,478,1,305,0
949,2012,9,0,0,0,0,0,93,336,1,157,1,133,0
1030,2012,12,0,0,0,0,0,3,64,0,449,42,1,1
1032,2012,12,0,0,0,0,0,0,0,0,745,49,7,0
1060,2012,16,0,0,0,0,0,0,0,0,78,6,1,0
1062,2012,16,0,0,0,0,0,0,0,0,626,55,5,0
1072,2012,16,0,0,0,0,0,0,0,0,667,61,2,1
1074,2012,8,0,0,0,0,0,0,0,0,317,28,2,0
1581,2012,11,0,0,0,0,0,3,-7,0,700,45,2,0
1966,2012,14,0,0,0,0,0,0,0,0,43,8,0,0
1970,2012,12,0,0,0,0,0,47,193,1,9,0,71,0
1980,2012,13,0,0,0,0,0,85,309,1,62,0,105,2
1990,2012,10,0,0,0,0,0,3,22,0,234,23,1,0
1996,2012,2,0,0,0,0,0,0,0,0,0,0,0,0
2346,2012,10,0,0,0,0,0,2,9,0,633,44,4,0
2643,2012,11,0,0,0,0,0,40,143,0,60,0,51,0
2649,2012,11,0,0,0,0,0,2,8,0,666,63,3,2
2688,2012,15,0,0,0,0,0,0,0,0,6,1,0,0
4327,2012,16,0,0,0,0,0,76,301,4,446,3,130,0
4433,2012,16,0,0,0,0,0,59,271,0,496,1,58,0
71195,2012,12,0,0,0,0,0,0,0,0,220,14,0,0
71217,2012,14,0,0,0,0,0,0,0,0,589,45,4,1
71265,2012,13,0,0,0,0,0,0,0,0,523,44,4,1
71269,2012,16,0,0,0,0,0,1,8,0,1105,85,9,0
71345,2012,10,0,0,0,0,0,101,283,2,130,0,89,1
71431,2012,14,0,0,0,0,0,0,0,0,567,59,3,2
79555,2012,16,0,0,0,0,0,351,1424,15,217,2,307,2
79557,2012,16,306,558,4065,27,17,39,139,0,0,0,0,2
79563,2012,16,0,0,0,0,0,276,1063,8,151,0,226,1
79607,2012,12,0,0,0,0,0,200,840,2,373,3,209,3
79619,2012,8,0,0,0,0,0,138,525,4,167,0,118,1
79635,2012,2,0,0,0,0,0,2,14,0,12,0,9,0
79661,2012,8,0,0,0,0,0,88,234,5,24,0,86,1
79858,2012,15,246,453,2883,13,18,22,28,0,0,0,0,8
79860,2012,16,435,727,4967,20,17,35,126,4,0,0,0,4
80425,2012,9,0,0,0,0,0,22,96,1,677,62,3,1
80427,2012,15,0,0,0,0,0,2,16,0,606,41,5,0
80429,2012,15,0,0,0,0,0,0,0,0,857,69,7,1
80630,2012,7,0,0,0,0,0,29,76,0,13,0,39,1
80644,2012,12,0,0,0,0,0,35,221,0,195,1,142,0
80672,2012,13,0,0,0,0,0,0,0,0,692,53,3,0
80674,2012,15,0,0,0,0,0,8,30,0,187,0,30,1
81282,2012,1,0,0,0,0,0,0,0,0,6,1,0,0
81284,2012,16,1,1,10,0,0,3,17,0,0,0,0,0
81288,2012,16,0,0,0,0,0,0,0,0,691,51,5,0
81294,2012,2,30,53,330,1,2,1,6,0,0,0,0,0
81308,2012,16,0,0,0,0,0,7,57,0,108,18,1,0
81831,2012,16,0,0,0,0,0,0,0,0,1083,74,1,1
81857,2012,15,0,0,0,0,0,2,9,0,436,32,4,0
81869,2012,2,0,0,0,0,0,8,35,0,0,0,31,0
89686,2012,10,0,0,0,0,0,39,115,0,77,0,46,0
89766,2012,16,0,0,0,0,0,0,0,0,806,79,4,0
89798,2012,13,0,0,0,0,0,0,0,0,0,0,0,0
238498,2012,9,0,0,0,0,0,4,45,0,235,21,3,1
238504,2012,14,0,0,0,0,0,110,356,4,106,0,150,0
497095,2012,16,328,551,3702,21,13,36,124,1,0,0,0,1
497121,2012,1,22,32,204,1,1,1,3,0,0,0,0,0
497123,2012,3,9,17,79,1,0,4,15,0,0,0,0,0
497129,2012,7,109,201,1132,2,9,4,5,0,0,0,0,2
497135,2012,12,6,8,39,0,0,32,102,0,0,0,0,0
497138,2012,16,0,0,0,0,0,3,9,0,2,0,6,0
497145,2012,16,0,0,0,0,0,82,414,3,485,0,193,2
497149,2012,13,0,0,0,0,0,41,151,2,2,0,83,0
497172,2012,16,0,0,0,0,0,21,78,2,0,0,48,0
497174,2012,13,0,0,0,0,0,156,623,2,106,0,184,2
497176,2012,16,0,0,0,0,0,50,169,1,155,0,90,2
497178,2012,13,0,0,0,0,0,65,271,1,16,0,119,0
497188,2012,12,0,0,0,0,0,184,707,1,252,0,149,2
497190,2012,16,0,0,0,0,0,12,70,0,452,52,1,2
497192,2012,15,0,0,0,0,0,30,179,0,18,0,150,1
497204,2012,16,0,0,0,0,0,207,1244,6,459,2,427,3
497206,2012,6,0,0,0,0,0,71,255,1,31,0,67,0
497208,2012,11,0,0,0,0,0,65,279,2,49,0,124,1
497224,2012,13,0,0,0,0,0,0,0,0,225,21,0,0
497234,2012,15,0,0,0,0,0,0,0,0,263,28,3,0
497236,2012,15,0,0,0,0,0,0,0,0,982,85,9,0
497238,2012,16,0,0,0,0,0,0,0,0,737,64,5,1
497240,2012,11,0,0,0,0,0,0,0,0,790,55,11,1
497242,2012,14,0,0,0,0,0,0,0,0,186,25,2,1
497244,2012,10,0,0,0,0,0,1,5,0,483,51,5,0
497254,2012,16,0,0,0,0,0,0,0,0,669,61,7,0
497262,2012,10,0,0,0,0,0,0,0,0,658,37,7,0
497278,2012,16,0,0,0,0,0,2,-5,0,1382,92,12,2
497282,2012,11,0,0,0,0,0,0,0,0,248,23,3,0
497284,2012,16,0,0,0,0,0,0,0,0,1064,85,13,0
497302,2012,14,0,0,0,0,0,3,35,0,677,44,4,0
497320,2012,15,0,0,0,0,0,4,29,0,759,64,5,0
497322,2012,16,0,0,0,0,0,1,4,0,626,44,1,2
497326,2012,15,0,0,0,0,0,3,20,0,688,45,7,1
497328,2012,16,0,0,0,0,0,0,0,0,1434,94,10,3
497336,2012,13,0,0,0,0,0,0,0,0,324,30,0,0
1037847,2012,3,0,0,0,0,0,0,0,0,0,0,0,0
2495139,2012,14,0,0,0,0,0,0,0,0,212,18,2,0
2495143,2012,16,329,528,3669,27,16,47,120,4,0,0,0,4
2495158,2012,16,0,0,0,0,0,2,5,0,543,38,3,0
2495161,2012,3,0,0,0,0,0,2,2,0,45,0,1,0
2495172,2012,11,0,0,0,0,0,72,371,2,60,0,138,1
2495186,2012,13,136,218,1814,10,3,63,415,5,0,0,0,2
2495187,2012,16,0,0,0,0,0,0,0,0,519,42,4,0
2495189,2012,16,0,0,0,0,0,5,8,0,827,56,2,3
2495192,2012,16,0,0,0,0,0,2,15,0,647,53,4,0
2495194,2012,11,177,314,2176,10,11,41,291,1,0,0,0,4
2495207,2012,10,0,0,0,0,0,161,663,4,251,0,199,2
2495211,2012,16,0,0,0,0,0,1,-1,0,152,8,1,0
2495215,2012,16,300,483,2935,18,12,60,253,2,0,0,0,5
2495227,2012,4,0,0,0,0,0,6,9,0,0,0,5,0
2495240,2012,7,17,29,179,0,1,14,73,1,0,0,0,0
2495241,2012,12,0,0,0,0,0,91,325,4,156,0,106,2
2495253,2012,10,0,0,0,0,0,2,16,0,383,33,4,0
2495267,2012,14,0,0,0,0,0,0,0,0,226,20,1,0
2495269,2012,10,0,0,0,0,0,32,122,3,13,0,54,0
2495315,2012,15,0,0,0,0,0,1,-5,0,741,51,7,0
2495328,2012,14,0,0,0,0,0,110,437,4,140,0,143,0
2495341,2012,14,0,0,0,0,0,1,-4,0,979,55,7,1
2495353,2012,4,0,0,0,0,0,0,0,0,0,0,0,0
2495438,2012,16,0,0,0,0,0,0,0,0,493,53,9,0
2495441,2012,10,162,278,1662,9,6,18,56,0,0,0,0,3
2495443,2012,4,1,4,17,0,1,8,-9,0,0,0,0,0
2495445,2012,15,0,0,0,0,0,0,0,0,325,20,1,0
2495448,2012,15,0,0,0,0,0,10,132,0,954,80,8,1
2495450,2012,16,0,0,0,0,0,4,38,0,1350,97,11,1
2495453,2012,7,0,0,0,0,0,0,0,0,11,2,0,0
2495454,2012,16,0,0,0,0,0,6,30,0,1198,79,10,0
2495455,2012,16,280,485,3869,19,12,127,741,8,0,0,0,3
2495459,2012,16,0,0,0,0,0,3,9,0,855,49,8,0
2495461,2012,16,0,0,0,0,0,59,233,2,158,0,105,1
2495464,2012,10,0,0,0,0,0,19,30,3,8,0,29,0
2495466,2012,16,0,0,0,0,0,156,602,5,29,0,191,0
2495467,2012,14,0,0,0,0,0,6,21,0,11,0,12,0
2495468,2012,14,0,0,0,0,0,215,798,9,214,0,178,3
2495469,2012,9,0,0,0,0,0,13,69,1,24,0,46,0
2495470,2012,16,0,0,0,0,0,290,1263,12,51,0,250,2
2495471,2012,16,0,0,0,0,0,94,362,1,402,1,161,0
2495472,2012,1,0,0,0,0,0,3,8,0,0,0,6,0
2495473,2012,13,0,0,0,0,0,62,251,3,149,1,90,1
2495474,2012,5,0,0,0,0,0,58,164,0,44,0,59,2
2495558,2012,13,0,0,0,0,0,0,0,0,801,59,3,1
2495560,2012,14,0,0,0,0,0,221,1015,6,245,0,222,3
2495562,2012,10,0,0,0,0,0,0,0,0,74,7,0,0
2495573,2012,15,0,0,0,0,0,0,0,0,571,43,6,1
2495647,2012,16,0,0,0,0,0,0,0,0,1964,122,5,3
2495651,2012,16,0,0,0,0,0,1,6,0,406,30,1,0
2495660,2012,15,0,0,0,0,0,33,106,0,67,0,48,0
2495663,2012,16,0,0,0,0,0,315,1590,11,196,1,399,2
2495676,2012,15,0,0,0,0,0,1,-6,0,207,14,2,0
2495700,2012,16,0,0,0,0,0,0,0,0,843,69,5,0
2495714,2012,10,112,197,1141,2,8,19,66,0,0,0,0,0
2495718,2012,16,0,0,0,0,0,2,6,0,748,50,7,0
2495721,2012,7,0,0,0,0,0,0,0,0,252,24,0,1
2495744,2012,16,0,0,0,0,0,18,63,0,203,1,32,1
2495772,2012,16,0,0,0,0,0,11,51,0,100,0,45,0
2495801,2012,16,0,0,0,0,0,0,0,0,943,66,6,1
2495821,2012,16,0,0,0,0,0,0,0,0,1154,83,10,2
2495824,2012,15,255,434,3033,19,14,41,233,0,0,0,0,4
2495825,2012,15,0,0,0,0,0,0,0,0,716,62,6,0
2495826,2012,16,0,0,0,0,0,0,0,0,548,41,5,0
2495831,2012,6,0,0,0,0,0,86,414,1,86,1,126,0
2495835,2012,16,0,0,0,0,0,0,0,0,332,41,5,0
2495867,2012,8,0,0,0,0,0,0,0,0,366,36,4,0
2495888,2012,16,0,0,0,0,0,0,0,0,540,52,4,0
2495893,2012,16,0,0,0,0,0,1,-2,0,1508,118,11,0
2495966,2012,16,0,0,0,0,0,0,0,0,344,21,3,1
2495979,2012,16,0,0,0,0,0,173,737,5,187,2,247,2
2500835,2012,16,0,0,0,0,0,0,0,0,930,93,8,0
2501078,2012,8,138,221,1367,7,5,13,38,0,0,0,0,1
2501863,2012,16,400,583,4659,37,11,23,6,0,0,0,0,2
2502220,2012,16,0,0,0,0,0,0,0,0,434,28,3,0
2504211,2012,16,401,637,4827,34,8,23,32,4,0,0,0,0
2504253,2012,4,0,0,0,0,0,0,0,0,42,3,1,0
2504531,2012,10,204,351,2362,12,10,62,332,1,0,0,0,5
2504595,2012,16,0,0,0,0,0,3,27,0,1174,73,4,1
2504743,2012,16,0,0,0,0,0,3,14,0,573,41,8,1
2504747,2012,16,0,0,0,0,0,1,-5,0,1355,106,5,1
2504775,2012,16,422,670,5177,43,19,15,5,1,0,0,0,1
2504833,2012,1,10,13,172,2,0,1,-1,0,0,0,0,0
2505033,2012,3,0,0,0,0,0,0,0,0,68,4,0,0
2505062,2012,10,0,0,0,0,0,0,0,0,145,16,0,0
2505106,2012,16,0,0,0,0,0,0,0,0,51,9,0,0
2505245,2012,15,345,565,4018,22,14,18,36,1,0,0,0,5
2505299,2012,15,0,0,0,0,0,0,0,0,538,49,7,0
2505354,2012,16,425,648,4903,28,19,30,49,1,0,0,0,3
2505453,2012,16,0,0,0,0,0,0,0,0,518,41,2,0
2505511,2012,6,0,0,0,0,0,8,48,0,240,27,2,0
2505551,2012,16,0,0,0,0,0,0,0,0,1598,112,4,0
2505587,2012,15,0,0,0,0,0,1,3,0,921,65,4,0
2505600,2012,16,0,0,0,0,0,0,0,0,911,74,4,0
2505629,2012,16,0,0,0,0,0,0,0,0,1039,110,3,0
2505664,2012,16,0,0,0,0,0,0,0,0,435,47,4,0
2505673,2012,2,25,53,272,0,1,1,31,1,0,0,0,0
2505674,2012,10,0,0,0,0,0,167,731,4,221,0,159,4
2505785,2012,14,0,0,0,0,0,0,0,0,814,56,5,0
2505790,2012,16,0,0,0,0,0,2,20,0,1354,118,6,1
2505936,2012,16,0,0,0,0,0,258,1045,4,321,0,262,0
2505976,2012,16,0,0,0,0,0,0,0,0,449,40,2,0
2505982,2012,16,350,544,4008,22,12,21,-9,0,0,0,0,0
2505996,2012,16,321,536,3948,26,15,20,30,0,0,0,0,1
2506004,2012,14,0,0,0,0,0,0,0,0,205,17,0,0
2506014,2012,16,0,0,0,0,0,222,800,10,128,1,275,1
2506053,2012,2,0,0,0,0,0,2,-3,0,0,0,0,0
2506106,2012,16,0,0,0,0,0,0,0,0,798,71,4,0
2506107,2012,1,0,0,0,0,0,0,0,0,12,1,0,0
2506109,2012,13,284,449,3265,26,8,26,92,0,0,0,0,3
2506114,2012,15,0,0,0,0,0,1,13,0,316,22,1,0
2506121,2012,16,338,527,3606,26,15,27,40,0,0,0,0,7
2506122,2012,16,0,0,0,0,0,0,0,0,501,49,3,0
2506140,2012,5,0,0,0,0,0,32,132,2,34,0,52,1
2506222,2012,16,0,0,0,0,0,6,42,0,63,7,0,3
2506287,2012,15,0,0,0,0,0,0,0,0,1041,65,6,0
2506313,2012,16,0,0,0,0,0,0,0,0,746,46,4,0
2506340,2012,10,153,218,1737,13,5,31,132,0,0,0,0,1
2506341,2012,14,0,0,0,0,0,46,220,0,371,0,117,0
2506342,2012,13,0,0,0,0,0,0,0,0,199,18,1,0
2506343,2012,5,0,0,0,0,0,71,248,1,97,0,42,0
2506363,2012,16,371,552,4295,39,8,54,259,2,0,0,0,4
2506364,2012,6,32,51,265,2,2,7,28,0,0,0,0,0
2506366,2012,16,0,0,0,0,0,0,0,0,1351,92,7,0
2506369,2012,15,0,0,0,0,0,0,0,0,816,71,8,0
2506400,2012,16,0,0,0,0,0,0,0,0,1384,72,8,0
2506404,2012,16,0,0,0,0,0,258,1214,8,234,1,291,1
2506444,2012,1,9,10,89,1,0,0,0,0,0,0,0,0
2506448,2012,2,0,0,0,0,0,5,7,0,0,0,4,0
